date_id,region,generation,value
327,Denmark,Run-of-River Hydro,0
328,Denmark,Run-of-River Hydro,0
329,Denmark,Run-of-River Hydro,0
330,Denmark,Run-of-River Hydro,0
331,Denmark,Run-of-River Hydro,0
332,Denmark,Run-of-River Hydro,0
333,Denmark,Run-of-River Hydro,0
334,Denmark,Run-of-River Hydro,0
335,Denmark,Run-of-River Hydro,0
336,Denmark,Run-of-River Hydro,0
337,Denmark,Run-of-River Hydro,0
338,Denmark,Run-of-River Hydro,0
339,Denmark,Run-of-River Hydro,0
340,Denmark,Run-of-River Hydro,0
341,Denmark,Run-of-River Hydro,0
342,Denmark,Run-of-River Hydro,0
343,Denmark,Run-of-River Hydro,0
344,Denmark,Run-of-River Hydro,0
345,Denmark,Run-of-River Hydro,0
346,Denmark,Run-of-River Hydro,0
347,Denmark,Run-of-River Hydro,0
348,Denmark,Run-of-River Hydro,0
349,Denmark,Run-of-River Hydro,0
350,Denmark,Run-of-River Hydro,0
351,Denmark,Run-of-River Hydro,0
352,Denmark,Run-of-River Hydro,0
353,Denmark,Run-of-River Hydro,0
354,Denmark,Run-of-River Hydro,0
355,Denmark,Run-of-River Hydro,0
356,Denmark,Run-of-River Hydro,0
357,Denmark,Run-of-River Hydro,0
358,Denmark,Run-of-River Hydro,0
359,Denmark,Run-of-River Hydro,0
360,Denmark,Run-of-River Hydro,0
361,Denmark,Run-of-River Hydro,0
362,Denmark,Run-of-River Hydro,0
363,Denmark,Run-of-River Hydro,0
364,Denmark,Run-of-River Hydro,0
365,Denmark,Run-of-River Hydro,0
274,Denmark,Solar,2328
275,Denmark,Solar,7431
276,Denmark,Solar,6626
277,Denmark,Solar,4568
278,Denmark,Solar,1553
279,Denmark,Solar,6265
280,Denmark,Solar,4544
281,Denmark,Solar,6162
282,Denmark,Solar,3944
283,Denmark,Solar,5532
284,Denmark,Solar,5880
285,Denmark,Solar,5683
286,Denmark,Solar,2602
287,Denmark,Solar,5647
288,Denmark,Solar,4975
289,Denmark,Solar,6498
290,Denmark,Solar,1824
291,Denmark,Solar,3612
292,Denmark,Solar,6648
293,Denmark,Solar,5484
294,Denmark,Solar,1091
295,Denmark,Solar,1516
296,Denmark,Solar,2804
297,Denmark,Solar,2295
298,Denmark,Solar,2314
299,Denmark,Solar,2331
300,Denmark,Solar,2381
301,Denmark,Solar,2961
302,Denmark,Solar,2933
303,Denmark,Solar,2279
304,Denmark,Solar,2247
305,Denmark,Solar,1285
306,Denmark,Solar,1590
307,Denmark,Solar,1652
308,Denmark,Solar,1365
309,Denmark,Solar,3416
310,Denmark,Solar,1037
311,Denmark,Solar,1778
312,Denmark,Solar,1818
313,Denmark,Solar,1967
314,Denmark,Solar,906
315,Denmark,Solar,501
316,Denmark,Solar,622
317,Denmark,Solar,1475
318,Denmark,Solar,931
319,Denmark,Solar,441
320,Denmark,Solar,469
321,Denmark,Solar,1220
322,Denmark,Solar,1778
323,Denmark,Solar,1139
324,Denmark,Solar,2338
325,Denmark,Solar,619
326,Denmark,Solar,297
327,Denmark,Solar,426
328,Denmark,Solar,401
329,Denmark,Solar,431
330,Denmark,Solar,1327
331,Denmark,Solar,703
332,Denmark,Solar,462
333,Denmark,Solar,454
334,Denmark,Solar,541
335,Denmark,Solar,811
336,Denmark,Solar,680
337,Denmark,Solar,349
338,Denmark,Solar,290
339,Denmark,Solar,267
340,Denmark,Solar,1044
341,Denmark,Solar,774
342,Denmark,Solar,993
343,Denmark,Solar,210
344,Denmark,Solar,320
345,Denmark,Solar,479
346,Denmark,Solar,395
347,Denmark,Solar,676
348,Denmark,Solar,577
349,Denmark,Solar,325
350,Denmark,Solar,758
351,Denmark,Solar,467
352,Denmark,Solar,752
353,Denmark,Solar,150
354,Denmark,Solar,197
355,Denmark,Solar,552
356,Denmark,Solar,668
357,Denmark,Solar,1781
358,Denmark,Solar,675
359,Denmark,Solar,225
360,Denmark,Solar,371
361,Denmark,Solar,1533
362,Denmark,Solar,643
363,Denmark,Solar,591
364,Denmark,Solar,762
365,Denmark,Solar,0
274,Denmark,Wind offshore,38017
275,Denmark,Wind offshore,42428
276,Denmark,Wind offshore,29573
277,Denmark,Wind offshore,22857
278,Denmark,Wind offshore,41657
279,Denmark,Wind offshore,39538
280,Denmark,Wind offshore,41155
281,Denmark,Wind offshore,34808
282,Denmark,Wind offshore,19790
283,Denmark,Wind offshore,36523
284,Denmark,Wind offshore,29664
285,Denmark,Wind offshore,14518
286,Denmark,Wind offshore,10898
287,Denmark,Wind offshore,8917
288,Denmark,Wind offshore,22176
289,Denmark,Wind offshore,35071
290,Denmark,Wind offshore,29270
291,Denmark,Wind offshore,34965
292,Denmark,Wind offshore,6999
293,Denmark,Wind offshore,31483
294,Denmark,Wind offshore,9080
295,Denmark,Wind offshore,6093
296,Denmark,Wind offshore,14351
297,Denmark,Wind offshore,35634
298,Denmark,Wind offshore,29033
299,Denmark,Wind offshore,16305
300,Denmark,Wind offshore,23348
301,Denmark,Wind offshore,20066
302,Denmark,Wind offshore,16967
303,Denmark,Wind offshore,7383
304,Denmark,Wind offshore,6776
305,Denmark,Wind offshore,36781
306,Denmark,Wind offshore,39453
307,Denmark,Wind offshore,33647
308,Denmark,Wind offshore,26781
309,Denmark,Wind offshore,26142
310,Denmark,Wind offshore,35555
311,Denmark,Wind offshore,38918
312,Denmark,Wind offshore,40492
313,Denmark,Wind offshore,35812
314,Denmark,Wind offshore,34043
315,Denmark,Wind offshore,40016
316,Denmark,Wind offshore,15751
317,Denmark,Wind offshore,10323
318,Denmark,Wind offshore,30247
319,Denmark,Wind offshore,36231
320,Denmark,Wind offshore,49729
321,Denmark,Wind offshore,48001
322,Denmark,Wind offshore,45390
323,Denmark,Wind offshore,31055
324,Denmark,Wind offshore,12576
325,Denmark,Wind offshore,12649
326,Denmark,Wind offshore,44221
327,Denmark,Wind offshore,39894
328,Denmark,Wind offshore,19396
329,Denmark,Wind offshore,24302
330,Denmark,Wind offshore,7143
331,Denmark,Wind offshore,31619
332,Denmark,Wind offshore,48011
333,Denmark,Wind offshore,26371
334,Denmark,Wind offshore,11482
335,Denmark,Wind offshore,9878
336,Denmark,Wind offshore,24905
337,Denmark,Wind offshore,37350
338,Denmark,Wind offshore,39839
339,Denmark,Wind offshore,28891
340,Denmark,Wind offshore,7773
341,Denmark,Wind offshore,16932
342,Denmark,Wind offshore,9724
343,Denmark,Wind offshore,8503
344,Denmark,Wind offshore,14921
345,Denmark,Wind offshore,16316
346,Denmark,Wind offshore,21806
347,Denmark,Wind offshore,21459
348,Denmark,Wind offshore,24178
349,Denmark,Wind offshore,5499
350,Denmark,Wind offshore,6268
351,Denmark,Wind offshore,34697
352,Denmark,Wind offshore,42092
353,Denmark,Wind offshore,48021
354,Denmark,Wind offshore,44717
355,Denmark,Wind offshore,26809
356,Denmark,Wind offshore,34823
357,Denmark,Wind offshore,9729
358,Denmark,Wind offshore,11002
359,Denmark,Wind offshore,25050
360,Denmark,Wind offshore,35465
361,Denmark,Wind offshore,44541
362,Denmark,Wind offshore,44089
363,Denmark,Wind offshore,46542
364,Denmark,Wind offshore,46247
365,Denmark,Wind offshore,1168
274,Denmark,Wind onshore,39989
275,Denmark,Wind onshore,45326
276,Denmark,Wind onshore,34760
277,Denmark,Wind onshore,29172
278,Denmark,Wind onshore,65334
279,Denmark,Wind onshore,76165
280,Denmark,Wind onshore,69683
281,Denmark,Wind onshore,34079
282,Denmark,Wind onshore,23078
283,Denmark,Wind onshore,36818
284,Denmark,Wind onshore,35819
285,Denmark,Wind onshore,17921
286,Denmark,Wind onshore,12296
287,Denmark,Wind onshore,11793
288,Denmark,Wind onshore,24710
289,Denmark,Wind onshore,56134
290,Denmark,Wind onshore,33231
291,Denmark,Wind onshore,38650
292,Denmark,Wind onshore,7069
293,Denmark,Wind onshore,34790
294,Denmark,Wind onshore,10478
295,Denmark,Wind onshore,7640
296,Denmark,Wind onshore,15778
297,Denmark,Wind onshore,45524
298,Denmark,Wind onshore,35086
299,Denmark,Wind onshore,16263
300,Denmark,Wind onshore,22083
301,Denmark,Wind onshore,21964
302,Denmark,Wind onshore,23489
303,Denmark,Wind onshore,9954
304,Denmark,Wind onshore,10441
305,Denmark,Wind onshore,61420
306,Denmark,Wind onshore,47199
307,Denmark,Wind onshore,47754
308,Denmark,Wind onshore,52143
309,Denmark,Wind onshore,29801
310,Denmark,Wind onshore,44587
311,Denmark,Wind onshore,49867
312,Denmark,Wind onshore,45020
313,Denmark,Wind onshore,36846
314,Denmark,Wind onshore,44664
315,Denmark,Wind onshore,67400
316,Denmark,Wind onshore,19864
317,Denmark,Wind onshore,11631
318,Denmark,Wind onshore,37534
319,Denmark,Wind onshore,50254
320,Denmark,Wind onshore,85887
321,Denmark,Wind onshore,92072
322,Denmark,Wind onshore,62441
323,Denmark,Wind onshore,30301
324,Denmark,Wind onshore,14666
325,Denmark,Wind onshore,8766
326,Denmark,Wind onshore,46586
327,Denmark,Wind onshore,45246
328,Denmark,Wind onshore,25300
329,Denmark,Wind onshore,31410
330,Denmark,Wind onshore,10205
331,Denmark,Wind onshore,32165
332,Denmark,Wind onshore,55973
333,Denmark,Wind onshore,20134
334,Denmark,Wind onshore,11706
335,Denmark,Wind onshore,12357
336,Denmark,Wind onshore,23145
337,Denmark,Wind onshore,34471
338,Denmark,Wind onshore,40982
339,Denmark,Wind onshore,26895
340,Denmark,Wind onshore,4034
341,Denmark,Wind onshore,13486
342,Denmark,Wind onshore,16383
343,Denmark,Wind onshore,10912
344,Denmark,Wind onshore,9151
345,Denmark,Wind onshore,9789
346,Denmark,Wind onshore,10170
347,Denmark,Wind onshore,16369
348,Denmark,Wind onshore,17427
349,Denmark,Wind onshore,2749
350,Denmark,Wind onshore,17017
351,Denmark,Wind onshore,55867
352,Denmark,Wind onshore,47681
353,Denmark,Wind onshore,51595
354,Denmark,Wind onshore,55028
355,Denmark,Wind onshore,35991
356,Denmark,Wind onshore,41127
357,Denmark,Wind onshore,9362
358,Denmark,Wind onshore,12430
359,Denmark,Wind onshore,29491
360,Denmark,Wind onshore,46894
361,Denmark,Wind onshore,41487
362,Denmark,Wind onshore,55936
363,Denmark,Wind onshore,77452
364,Denmark,Wind onshore,77196
365,Denmark,Wind onshore,2897
274,France,Biomass,8082
275,France,Biomass,7972
276,France,Biomass,7741
277,France,Biomass,7706
278,France,Biomass,7726
279,France,Biomass,7703
280,France,Biomass,7746
281,France,Biomass,7685
282,France,Biomass,6991
283,France,Biomass,6922
284,France,Biomass,6663
285,France,Biomass,7010
286,France,Biomass,7327
287,France,Biomass,7696
288,France,Biomass,7636
289,France,Biomass,7641
290,France,Biomass,7673
291,France,Biomass,7848
292,France,Biomass,7691
293,France,Biomass,7626
294,France,Biomass,7714
295,France,Biomass,7096
296,France,Biomass,1130
297,France,Biomass,7615
298,France,Biomass,7814
299,France,Biomass,7731
300,France,Biomass,7499
301,France,Biomass,7414
302,France,Biomass,7099
303,France,Biomass,7133
304,France,Biomass,7452
305,France,Biomass,7214
306,France,Biomass,6938
307,France,Biomass,6661
308,France,Biomass,6714
309,France,Biomass,6729
310,France,Biomass,6556
311,France,Biomass,6270
312,France,Biomass,6631
313,France,Biomass,6527
314,France,Biomass,6558
315,France,Biomass,6599
316,France,Biomass,6608
317,France,Biomass,6663
318,France,Biomass,6731
319,France,Biomass,6660
320,France,Biomass,6957
321,France,Biomass,6888
322,France,Biomass,8144
323,France,Biomass,9856
324,France,Biomass,10357
325,France,Biomass,10459
326,France,Biomass,10752
327,France,Biomass,9753
328,France,Biomass,9804
329,France,Biomass,9795
330,France,Biomass,9995
331,France,Biomass,9870
332,France,Biomass,9968
333,France,Biomass,8347
334,France,Biomass,6697
335,France,Biomass,9775
336,France,Biomass,10166
337,France,Biomass,10188
338,France,Biomass,10251
339,France,Biomass,10400
340,France,Biomass,10627
341,France,Biomass,10576
342,France,Biomass,10593
343,France,Biomass,10616
344,France,Biomass,10620
345,France,Biomass,10584
346,France,Biomass,7886
347,France,Biomass,7265
348,France,Biomass,7441
349,France,Biomass,7282
350,France,Biomass,7587
351,France,Biomass,10243
352,France,Biomass,10915
353,France,Biomass,11008
354,France,Biomass,10764
355,France,Biomass,10915
356,France,Biomass,10931
357,France,Biomass,10664
358,France,Biomass,10248
359,France,Biomass,10240
360,France,Biomass,10128
361,France,Biomass,10106
362,France,Biomass,10046
363,France,Biomass,10245
364,France,Biomass,10102
365,France,Biomass,425
274,France,Dam Hydro,20513
275,France,Dam Hydro,16834
276,France,Dam Hydro,22052
277,France,Dam Hydro,24996
278,France,Dam Hydro,17990
279,France,Dam Hydro,18588
280,France,Dam Hydro,18659
281,France,Dam Hydro,12599
282,France,Dam Hydro,10997
283,France,Dam Hydro,14325
284,France,Dam Hydro,14509
285,France,Dam Hydro,18018
286,France,Dam Hydro,25177
287,France,Dam Hydro,20185
288,France,Dam Hydro,14322
289,France,Dam Hydro,13379
290,France,Dam Hydro,13094
291,France,Dam Hydro,18762
292,France,Dam Hydro,17827
293,France,Dam Hydro,21798
294,France,Dam Hydro,24643
295,France,Dam Hydro,17293
296,France,Dam Hydro,11558
297,France,Dam Hydro,10769
298,France,Dam Hydro,12885
299,France,Dam Hydro,15370
300,France,Dam Hydro,21937
301,France,Dam Hydro,15033
302,France,Dam Hydro,11090
303,France,Dam Hydro,4320
304,France,Dam Hydro,12959
305,France,Dam Hydro,6744
306,France,Dam Hydro,8444
307,France,Dam Hydro,15873
308,France,Dam Hydro,19592
309,France,Dam Hydro,8578
310,France,Dam Hydro,7129
311,France,Dam Hydro,16338
312,France,Dam Hydro,14190
313,France,Dam Hydro,20209
314,France,Dam Hydro,21847
315,France,Dam Hydro,15915
316,France,Dam Hydro,17482
317,France,Dam Hydro,11065
318,France,Dam Hydro,26895
319,France,Dam Hydro,18748
320,France,Dam Hydro,27132
321,France,Dam Hydro,17942
322,France,Dam Hydro,18359
323,France,Dam Hydro,13305
324,France,Dam Hydro,10078
325,France,Dam Hydro,29081
326,France,Dam Hydro,26137
327,France,Dam Hydro,29262
328,France,Dam Hydro,29489
329,France,Dam Hydro,23497
330,France,Dam Hydro,14814
331,France,Dam Hydro,16079
332,France,Dam Hydro,33481
333,France,Dam Hydro,51716
334,France,Dam Hydro,53865
335,France,Dam Hydro,52870
336,France,Dam Hydro,32317
337,France,Dam Hydro,14794
338,France,Dam Hydro,11883
339,France,Dam Hydro,52687
340,France,Dam Hydro,44576
341,France,Dam Hydro,35449
342,France,Dam Hydro,46332
343,France,Dam Hydro,44332
344,France,Dam Hydro,18855
345,France,Dam Hydro,27819
346,France,Dam Hydro,76019
347,France,Dam Hydro,78054
348,France,Dam Hydro,75747
349,France,Dam Hydro,57702
350,France,Dam Hydro,61721
351,France,Dam Hydro,38258
352,France,Dam Hydro,36782
353,France,Dam Hydro,25589
354,France,Dam Hydro,20902
355,France,Dam Hydro,21182
356,France,Dam Hydro,26189
357,France,Dam Hydro,24505
358,France,Dam Hydro,23908
359,France,Dam Hydro,23438
360,France,Dam Hydro,12437
361,France,Dam Hydro,15348
362,France,Dam Hydro,19380
363,France,Dam Hydro,20931
364,France,Dam Hydro,23001
365,France,Dam Hydro,526
274,France,Geothermal,0
275,France,Geothermal,0
276,France,Geothermal,0
277,France,Geothermal,0
278,France,Geothermal,0
279,France,Geothermal,0
280,France,Geothermal,0
281,France,Geothermal,0
282,France,Geothermal,0
283,France,Geothermal,0
284,France,Geothermal,0
285,France,Geothermal,0
286,France,Geothermal,0
287,France,Geothermal,0
288,France,Geothermal,0
289,France,Geothermal,0
290,France,Geothermal,0
291,France,Geothermal,0
292,France,Geothermal,0
293,France,Geothermal,0
294,France,Geothermal,0
295,France,Geothermal,0
296,France,Geothermal,0
297,France,Geothermal,0
298,France,Geothermal,0
299,France,Geothermal,0
300,France,Geothermal,0
301,France,Geothermal,0
302,France,Geothermal,0
303,France,Geothermal,0
304,France,Geothermal,0
305,France,Geothermal,0
306,France,Geothermal,0
307,France,Geothermal,0
308,France,Geothermal,0
309,France,Geothermal,0
310,France,Geothermal,0
311,France,Geothermal,0
312,France,Geothermal,0
313,France,Geothermal,0
314,France,Geothermal,0
315,France,Geothermal,0
316,France,Geothermal,0
317,France,Geothermal,0
318,France,Geothermal,0
319,France,Geothermal,0
320,France,Geothermal,0
321,France,Geothermal,0
322,France,Geothermal,0
323,France,Geothermal,0
324,France,Geothermal,0
325,France,Geothermal,0
326,France,Geothermal,0
327,France,Geothermal,0
328,France,Geothermal,0
329,France,Geothermal,0
330,France,Geothermal,0
331,France,Geothermal,0
332,France,Geothermal,0
333,France,Geothermal,0
334,France,Geothermal,0
335,France,Geothermal,0
336,France,Geothermal,0
337,France,Geothermal,0
338,France,Geothermal,0
339,France,Geothermal,0
340,France,Geothermal,0
341,France,Geothermal,0
342,France,Geothermal,0
343,France,Geothermal,0
344,France,Geothermal,0
345,France,Geothermal,0
346,France,Geothermal,0
347,France,Geothermal,0
348,France,Geothermal,0
349,France,Geothermal,0
350,France,Geothermal,0
351,France,Geothermal,0
352,France,Geothermal,0
353,France,Geothermal,0
354,France,Geothermal,0
355,France,Geothermal,0
356,France,Geothermal,0
357,France,Geothermal,0
358,France,Geothermal,0
359,France,Geothermal,0
360,France,Geothermal,0
361,France,Geothermal,0
362,France,Geothermal,0
363,France,Geothermal,0
364,France,Geothermal,0
365,France,Geothermal,0
274,France,Hard Coal,656
275,France,Hard Coal,378
276,France,Hard Coal,351
277,France,Hard Coal,380
278,France,Hard Coal,422
279,France,Hard Coal,315
280,France,Hard Coal,306
281,France,Hard Coal,335
282,France,Hard Coal,294
283,France,Hard Coal,114
284,France,Hard Coal,228
285,France,Hard Coal,330
286,France,Hard Coal,397
287,France,Hard Coal,439
288,France,Hard Coal,288
289,France,Hard Coal,504
290,France,Hard Coal,3698
291,France,Hard Coal,3898
292,France,Hard Coal,331
293,France,Hard Coal,355
294,France,Hard Coal,2883
295,France,Hard Coal,6889
296,France,Hard Coal,24
297,France,Hard Coal,267
298,France,Hard Coal,275
299,France,Hard Coal,5669
300,France,Hard Coal,375
301,France,Hard Coal,310
302,France,Hard Coal,539
303,France,Hard Coal,24
304,France,Hard Coal,675
305,France,Hard Coal,578
306,France,Hard Coal,907
307,France,Hard Coal,1059
308,France,Hard Coal,1320
309,France,Hard Coal,1229
310,France,Hard Coal,894
311,France,Hard Coal,966
312,France,Hard Coal,1046
313,France,Hard Coal,932
314,France,Hard Coal,994
315,France,Hard Coal,1237
316,France,Hard Coal,1083
317,France,Hard Coal,1035
318,France,Hard Coal,2948
319,France,Hard Coal,8894
320,France,Hard Coal,7219
321,France,Hard Coal,945
322,France,Hard Coal,10075
323,France,Hard Coal,11258
324,France,Hard Coal,9293
325,France,Hard Coal,11401
326,France,Hard Coal,13838
327,France,Hard Coal,13480
328,France,Hard Coal,13667
329,France,Hard Coal,12693
330,France,Hard Coal,11137
331,France,Hard Coal,15787
332,France,Hard Coal,33195
333,France,Hard Coal,29528
334,France,Hard Coal,33086
335,France,Hard Coal,38218
336,France,Hard Coal,40066
337,France,Hard Coal,41548
338,France,Hard Coal,39520
339,France,Hard Coal,39556
340,France,Hard Coal,38653
341,France,Hard Coal,37437
342,France,Hard Coal,41217
343,France,Hard Coal,40060
344,France,Hard Coal,31803
345,France,Hard Coal,27094
346,France,Hard Coal,41499
347,France,Hard Coal,41350
348,France,Hard Coal,39540
349,France,Hard Coal,40546
350,France,Hard Coal,40148
351,France,Hard Coal,41866
352,France,Hard Coal,37850
353,France,Hard Coal,16647
354,France,Hard Coal,11669
355,France,Hard Coal,11705
356,France,Hard Coal,852
357,France,Hard Coal,1030
358,France,Hard Coal,949
359,France,Hard Coal,982
360,France,Hard Coal,457
361,France,Hard Coal,0
362,France,Hard Coal,167
363,France,Hard Coal,820
364,France,Hard Coal,960
365,France,Hard Coal,43
274,France,Lignite,0
275,France,Lignite,0
276,France,Lignite,0
277,France,Lignite,0
278,France,Lignite,0
279,France,Lignite,0
280,France,Lignite,0
281,France,Lignite,0
282,France,Lignite,0
283,France,Lignite,0
284,France,Lignite,0
285,France,Lignite,0
286,France,Lignite,0
287,France,Lignite,0
288,France,Lignite,0
289,France,Lignite,0
290,France,Lignite,0
291,France,Lignite,0
292,France,Lignite,0
293,France,Lignite,0
294,France,Lignite,0
295,France,Lignite,0
296,France,Lignite,0
297,France,Lignite,0
298,France,Lignite,0
299,France,Lignite,0
300,France,Lignite,0
301,France,Lignite,0
302,France,Lignite,0
303,France,Lignite,0
304,France,Lignite,0
305,France,Lignite,0
306,France,Lignite,0
307,France,Lignite,0
308,France,Lignite,0
309,France,Lignite,0
310,France,Lignite,0
311,France,Lignite,0
312,France,Lignite,0
313,France,Lignite,0
314,France,Lignite,0
315,France,Lignite,0
316,France,Lignite,0
317,France,Lignite,0
318,France,Lignite,0
319,France,Lignite,0
320,France,Lignite,0
321,France,Lignite,0
322,France,Lignite,0
323,France,Lignite,0
324,France,Lignite,0
325,France,Lignite,0
326,France,Lignite,0
327,France,Lignite,0
328,France,Lignite,0
329,France,Lignite,0
330,France,Lignite,0
331,France,Lignite,0
332,France,Lignite,0
333,France,Lignite,0
334,France,Lignite,0
335,France,Lignite,0
336,France,Lignite,0
337,France,Lignite,0
338,France,Lignite,0
339,France,Lignite,0
340,France,Lignite,0
341,France,Lignite,0
342,France,Lignite,0
343,France,Lignite,0
344,France,Lignite,0
345,France,Lignite,0
346,France,Lignite,0
347,France,Lignite,0
348,France,Lignite,0
349,France,Lignite,0
350,France,Lignite,0
351,France,Lignite,0
352,France,Lignite,0
353,France,Lignite,0
354,France,Lignite,0
355,France,Lignite,0
356,France,Lignite,0
357,France,Lignite,0
358,France,Lignite,0
359,France,Lignite,0
360,France,Lignite,0
361,France,Lignite,0
362,France,Lignite,0
363,France,Lignite,0
364,France,Lignite,0
365,France,Lignite,0
274,France,Natural Gas,51038
275,France,Natural Gas,66085
276,France,Natural Gas,118466
277,France,Natural Gas,122103
278,France,Natural Gas,83935
279,France,Natural Gas,102795
280,France,Natural Gas,120196
281,France,Natural Gas,100432
282,France,Natural Gas,81547
283,France,Natural Gas,112321
284,France,Natural Gas,121108
285,France,Natural Gas,125785
286,France,Natural Gas,135196
287,France,Natural Gas,137314
288,France,Natural Gas,117543
289,France,Natural Gas,94802
290,France,Natural Gas,115942
291,France,Natural Gas,109242
292,France,Natural Gas,142143
293,France,Natural Gas,140431
294,France,Natural Gas,135242
295,France,Natural Gas,124580
296,France,Natural Gas,102966
297,France,Natural Gas,106442
298,France,Natural Gas,128132
299,France,Natural Gas,119977
300,France,Natural Gas,114365
301,France,Natural Gas,128954
302,France,Natural Gas,125242
303,France,Natural Gas,121331
304,France,Natural Gas,122869
305,France,Natural Gas,82051
306,France,Natural Gas,149240
307,France,Natural Gas,145096
308,France,Natural Gas,147650
309,France,Natural Gas,150866
310,France,Natural Gas,101609
311,France,Natural Gas,131199
312,France,Natural Gas,110916
313,France,Natural Gas,147791
314,France,Natural Gas,163042
315,France,Natural Gas,155301
316,France,Natural Gas,159511
317,France,Natural Gas,158293
318,France,Natural Gas,149765
319,France,Natural Gas,130081
320,France,Natural Gas,85265
321,France,Natural Gas,67376
322,France,Natural Gas,134729
323,France,Natural Gas,138975
324,France,Natural Gas,143026
325,France,Natural Gas,140656
326,France,Natural Gas,146091
327,France,Natural Gas,105119
328,France,Natural Gas,122435
329,France,Natural Gas,141661
330,France,Natural Gas,148300
331,France,Natural Gas,88802
332,France,Natural Gas,179570
333,France,Natural Gas,202417
334,France,Natural Gas,213559
335,France,Natural Gas,197974
336,France,Natural Gas,196201
337,France,Natural Gas,178000
338,France,Natural Gas,162861
339,France,Natural Gas,187497
340,France,Natural Gas,188262
341,France,Natural Gas,189534
342,France,Natural Gas,203176
343,France,Natural Gas,200766
344,France,Natural Gas,183868
345,France,Natural Gas,185701
346,France,Natural Gas,214433
347,France,Natural Gas,215595
348,France,Natural Gas,217143
349,France,Natural Gas,214769
350,France,Natural Gas,211855
351,France,Natural Gas,196866
352,France,Natural Gas,157059
353,France,Natural Gas,132277
354,France,Natural Gas,134713
355,France,Natural Gas,131610
356,France,Natural Gas,114141
357,France,Natural Gas,98073
358,France,Natural Gas,58090
359,France,Natural Gas,57870
360,France,Natural Gas,57450
361,France,Natural Gas,54880
362,France,Natural Gas,54008
363,France,Natural Gas,56028
364,France,Natural Gas,54884
365,France,Natural Gas,2362
274,France,Non-renewable waste,2715
275,France,Non-renewable waste,2237
276,France,Non-renewable waste,2142
277,France,Non-renewable waste,2664
278,France,Non-renewable waste,2622
279,France,Non-renewable waste,2593
280,France,Non-renewable waste,2569
281,France,Non-renewable waste,2428
282,France,Non-renewable waste,2332
283,France,Non-renewable waste,2234
284,France,Non-renewable waste,2165
285,France,Non-renewable waste,2320
286,France,Non-renewable waste,2264
287,France,Non-renewable waste,2488
288,France,Non-renewable waste,2296
289,France,Non-renewable waste,2378
290,France,Non-renewable waste,2353
291,France,Non-renewable waste,2282
292,France,Non-renewable waste,2162
293,France,Non-renewable waste,2087
294,France,Non-renewable waste,2209
295,France,Non-renewable waste,2379
296,France,Non-renewable waste,1834
297,France,Non-renewable waste,2317
298,France,Non-renewable waste,2464
299,France,Non-renewable waste,2598
300,France,Non-renewable waste,2685
301,France,Non-renewable waste,2677
302,France,Non-renewable waste,2493
303,France,Non-renewable waste,2452
304,France,Non-renewable waste,2465
305,France,Non-renewable waste,2921
306,France,Non-renewable waste,2893
307,France,Non-renewable waste,2965
308,France,Non-renewable waste,3100
309,France,Non-renewable waste,3275
310,France,Non-renewable waste,3292
311,France,Non-renewable waste,2855
312,France,Non-renewable waste,2856
313,France,Non-renewable waste,2924
314,France,Non-renewable waste,3121
315,France,Non-renewable waste,3070
316,France,Non-renewable waste,2954
317,France,Non-renewable waste,3055
318,France,Non-renewable waste,3118
319,France,Non-renewable waste,3116
320,France,Non-renewable waste,3183
321,France,Non-renewable waste,2589
322,France,Non-renewable waste,2873
323,France,Non-renewable waste,3273
324,France,Non-renewable waste,3222
325,France,Non-renewable waste,3186
326,France,Non-renewable waste,3032
327,France,Non-renewable waste,3042
328,France,Non-renewable waste,3204
329,France,Non-renewable waste,3218
330,France,Non-renewable waste,3110
331,France,Non-renewable waste,2917
332,France,Non-renewable waste,2912
333,France,Non-renewable waste,3038
334,France,Non-renewable waste,2511
335,France,Non-renewable waste,2157
336,France,Non-renewable waste,1931
337,France,Non-renewable waste,2254
338,France,Non-renewable waste,2615
339,France,Non-renewable waste,2695
340,France,Non-renewable waste,2677
341,France,Non-renewable waste,2594
342,France,Non-renewable waste,2557
343,France,Non-renewable waste,2528
344,France,Non-renewable waste,2504
345,France,Non-renewable waste,2596
346,France,Non-renewable waste,2344
347,France,Non-renewable waste,2634
348,France,Non-renewable waste,2508
349,France,Non-renewable waste,2343
350,France,Non-renewable waste,2109
351,France,Non-renewable waste,2379
352,France,Non-renewable waste,2541
353,France,Non-renewable waste,2556
354,France,Non-renewable waste,2466
355,France,Non-renewable waste,2623
356,France,Non-renewable waste,2630
357,France,Non-renewable waste,2660
358,France,Non-renewable waste,2738
359,France,Non-renewable waste,2717
360,France,Non-renewable waste,2576
361,France,Non-renewable waste,2459
362,France,Non-renewable waste,2571
363,France,Non-renewable waste,2660
364,France,Non-renewable waste,2463
365,France,Non-renewable waste,127
274,France,Nuclear,606319
275,France,Nuclear,592678
276,France,Nuclear,620369
277,France,Nuclear,627367
278,France,Nuclear,604164
279,France,Nuclear,605007
280,France,Nuclear,634182
281,France,Nuclear,639546
282,France,Nuclear,637286
283,France,Nuclear,689986
284,France,Nuclear,696808
285,France,Nuclear,693959
286,France,Nuclear,688436
287,France,Nuclear,683149
288,France,Nuclear,620766
289,France,Nuclear,611774
290,France,Nuclear,630739
